state,state_fips,quarter_label,bartik_qu,weight_sum,n_supersectors
AL,1,2010Q3,-0.07836730319167343,1.0,12.0
AL,1,2010Q4,-0.06581390526291567,1.0,12.0
AL,1,2011Q1,-0.1024938086538983,1.0,12.0
AL,1,2011Q2,-0.08126208425549956,1.0,12.0
AL,1,2011Q3,-0.08565354274345456,1.0,12.0
AL,1,2011Q4,-0.06008643284853824,1.0,12.0
AL,1,2012Q1,-0.05655525358458635,1.0,12.0
AL,1,2012Q2,-0.0637158211650866,1.0,12.0
AL,1,2012Q3,-0.14016092163091848,1.0,12.0
AL,1,2012Q4,-0.1376267664547838,1.0,12.0
AL,1,2013Q1,-0.04731816181504017,1.0,12.0
AL,1,2013Q2,-0.08170547797398073,1.0,12.0
AL,1,2013Q3,-0.029576425039627652,1.0,12.0
AL,1,2013Q4,-0.03201747842908456,1.0,12.0
AL,1,2014Q1,-0.104057086502284,1.0,12.0
AL,1,2014Q2,-0.03154435928693947,1.0,12.0
AL,1,2014Q3,-0.010700553018303796,1.0,12.0
AL,1,2014Q4,-0.09380459858304317,1.0,12.0
AL,1,2015Q1,-0.029528870564657937,1.0,12.0
AL,1,2015Q2,-0.06281199466982869,1.0,12.0
AL,1,2015Q3,-0.07866050226463275,1.0,12.0
AL,1,2015Q4,-0.09898971141823153,1.0,12.0
AL,1,2016Q1,-0.059028726806428386,1.0,12.0
AL,1,2016Q2,-0.09181410888822698,1.0,12.0
AL,1,2016Q3,-0.05673521193818906,1.0,12.0
AL,1,2016Q4,-0.02598747406142938,1.0,12.0
AL,1,2017Q1,0.005940875595212874,1.0,12.0
AL,1,2017Q2,-0.00933193394480973,1.0,12.0
AL,1,2017Q3,0.0019040971378834824,1.0,12.0
AL,1,2017Q4,0.012321320554199384,1.0,12.0
AL,1,2018Q1,-0.012368390736005637,1.0,12.0
AL,1,2018Q2,-0.013383553939747524,1.0,12.0
AL,1,2018Q3,-0.009357975179197758,1.0,12.0
AL,1,2018Q4,-0.03378597996907854,1.0,12.0
AL,1,2019Q1,0.010028232956590933,1.0,12.0
AL,1,2019Q2,-0.005844041797188583,1.0,12.0
AL,1,2019Q3,0.011198350493457198,1.0,12.0
AL,1,2019Q4,-0.01013086154441499,1.0,12.0
AL,1,2020Q1,-0.10345874075239882,1.0,12.0
AL,1,2020Q2,-0.2307637424440874,1.0,12.0
AL,1,2020Q3,0.4345774354832249,1.0,12.0
AL,1,2020Q4,0.21322560947628888,1.0,12.0
AL,1,2021Q1,0.23701112985551773,1.0,12.0
AL,1,2021Q2,0.26054636432892386,1.0,12.0
AL,1,2021Q3,0.1989111467166613,1.0,12.0
AL,1,2021Q4,0.18911358971796485,1.0,12.0
AL,1,2022Q1,0.06992983532491959,1.0,12.0
AL,1,2022Q2,0.028939485601930763,1.0,12.0
AL,1,2022Q3,-0.007703645119412466,1.0,12.0
AL,1,2022Q4,-0.011979278715379606,1.0,12.0
AL,1,2023Q1,-0.034707756889107426,1.0,12.0
AK,2,2001Q2,0.019975208290365223,1.0,12.0
AK,2,2001Q3,-0.021365615635655717,1.0,12.0
AK,2,2001Q4,-0.0322078237525836,1.0,12.0
AK,2,2002Q1,0.0648228507216967,1.0,12.0
AK,2,2002Q2,-0.01144453016852703,1.0,12.0
AK,2,2002Q3,0.02511211260493763,1.0,12.0
AK,2,2002Q4,-0.05596180330096682,1.0,12.0
AK,2,2003Q1,0.008957696717208587,1.0,12.0
AK,2,2003Q2,-0.021771678926579326,1.0,12.0
AK,2,2003Q3,0.010997179127845737,1.0,12.0
AK,2,2003Q4,0.043131986154652184,1.0,12.0
AK,2,2004Q1,-0.03528078640440791,1.0,12.0
AK,2,2004Q2,0.035748412271562585,1.0,12.0
AK,2,2004Q3,0.02778010173982808,1.0,12.0
AK,2,2004Q4,0.04941316220697217,1.0,12.0
AK,2,2005Q1,0.07341446179447404,1.0,12.0
AK,2,2005Q2,0.024155867547741416,1.0,12.0
AK,2,2005Q3,0.07768660007231941,1.0,12.0
AK,2,2005Q4,0.02641465830835108,1.0,12.0
AK,2,2006Q1,0.07379479345752547,1.0,12.0
AK,2,2006Q2,-0.0001372519345819792,1.0,12.0
AK,2,2006Q3,0.015273170758136232,1.0,12.0
AK,2,2006Q4,0.03658781644787274,1.0,12.0
AK,2,2007Q1,-0.006222346705540124,1.0,12.0
AK,2,2007Q2,-0.010313855702114055,1.0,12.0
AK,2,2007Q3,-0.00430048838843282,1.0,12.0
AK,2,2007Q4,-0.015216425111514255,1.0,12.0
AK,2,2008Q1,-0.04655562289743011,1.0,12.0
AK,2,2008Q2,0.007809820412608902,1.0,12.0
AK,2,2008Q3,-0.0509034743618997,1.0,12.0
AK,2,2008Q4,-0.10446226547332962,1.0,12.0
AK,2,2009Q1,-0.09642992493664586,1.0,12.0
AK,2,2009Q2,-0.0941550681715767,1.0,12.0
AK,2,2009Q3,-0.1037602486982508,1.0,12.0
AK,2,2009Q4,-0.00017181776306099752,1.0,12.0
AK,2,2010Q1,-0.030546429235557622,1.0,12.0
AK,2,2010Q2,-0.030373638176338327,1.0,12.0
AK,2,2010Q3,-0.06692535701192927,1.0,12.0
AK,2,2010Q4,-0.04782295320902036,1.0,12.0
AK,2,2011Q1,-0.09005296203452431,1.0,12.0
AK,2,2011Q2,-0.06472937568955059,1.0,12.0
AK,2,2011Q3,-0.046605239567325873,1.0,12.0
AK,2,2011Q4,-0.03809214791509596,1.0,12.0
AK,2,2012Q1,-0.00821598683937287,1.0,12.0
AK,2,2012Q2,-0.01693547387239026,1.0,12.0
AK,2,2012Q3,-0.09497154417688132,1.0,12.0
AK,2,2012Q4,-0.08282322547900495,1.0,12.0
AK,2,2013Q1,0.013043471448392413,1.0,12.0
AK,2,2013Q2,-0.04486808065660235,1.0,12.0
AK,2,2013Q3,0.004143668695111846,1.0,12.0
AK,2,2013Q4,0.006428295059454743,1.0,12.0
AK,2,2014Q1,-0.061944434296102524,1.0,12.0
AK,2,2014Q2,0.021063287383366713,1.0,12.0
AK,2,2014Q3,0.02412998719508953,1.0,12.0
AK,2,2014Q4,-0.05489254663531721,1.0,12.0
AK,2,2015Q1,-9.129304480911659e-05,1.0,12.0
AK,2,2015Q2,-0.029372665082105075,1.0,12.0
AK,2,2015Q3,-0.03725143423165421,1.0,12.0
AK,2,2015Q4,-0.05556828782763203,1.0,12.0
AK,2,2016Q1,-0.03452737135405132,1.0,12.0
AK,2,2016Q2,-0.06190495355111524,1.0,12.0
AK,2,2016Q3,-0.03391834159983941,1.0,12.0
AK,2,2016Q4,-0.008226607525065745,1.0,12.0
AK,2,2017Q1,0.011478739841678383,1.0,12.0
AK,2,2017Q2,-0.01863031272155978,1.0,12.0
AK,2,2017Q3,0.003723865011731353,1.0,12.0
AK,2,2017Q4,0.009779983141068099,1.0,12.0
AK,2,2018Q1,-0.007441675418733695,1.0,12.0
AK,2,2018Q2,0.012444223978704025,1.0,12.0
AK,2,2018Q3,0.008109880304524749,1.0,12.0
AK,2,2018Q4,-0.009964818221884622,1.0,12.0
AK,2,2019Q1,0.030219420561820347,1.0,12.0
AK,2,2019Q2,-0.0006153235805429118,1.0,12.0
AK,2,2019Q3,0.02406158318317206,1.0,12.0
AK,2,2019Q4,0.006706899036808627,1.0,12.0
AK,2,2020Q1,-0.08762125425683531,1.0,12.0
AK,2,2020Q2,-0.2269424071573758,1.0,12.0
AK,2,2020Q3,0.40225448998732455,1.0,12.0
AK,2,2020Q4,0.16871565989597137,1.0,12.0
AK,2,2021Q1,0.198527252020145,1.0,12.0
AK,2,2021Q2,0.22999515922071614,1.0,12.0
AK,2,2021Q3,0.15243778268059863,1.0,12.0
AK,2,2021Q4,0.15026351615968497,1.0,12.0
AK,2,2022Q1,0.041852674263398656,1.0,12.0
AK,2,2022Q2,0.010920566776619907,1.0,12.0
AK,2,2022Q3,-0.009622175562887362,1.0,12.0
AK,2,2022Q4,-0.007909786370467298,1.0,12.0
AK,2,2023Q1,-0.03130717384480025,1.0,12.0
AZ,4,2001Q2,0.033479721486085835,1.0,12.0
AZ,4,2001Q3,-0.010998607300473126,1.0,12.0
AZ,4,2001Q4,-0.016225212016275862,1.0,12.0
AZ,4,2002Q1,0.09707922431440694,1.0,12.0
AZ,4,2002Q2,0.02407978161118573,1.0,12.0
AZ,4,2002Q3,0.06514539486838697,1.0,12.0
AZ,4,2002Q4,-0.016686084437188626,1.0,12.0
AZ,4,2003Q1,0.030774461737250722,1.0,12.0
AZ,4,2003Q2,0.004113015522309856,1.0,12.0
AZ,4,2003Q3,0.036289989174878495,1.0,12.0
AZ,4,2003Q4,0.07075704748113701,1.0,12.0
AZ,4,2004Q1,-0.005588310813968418,1.0,12.0
AZ,4,2004Q2,0.06729661654327473,1.0,12.0
AZ,4,2004Q3,0.050318427824494284,1.0,12.0
AZ,4,2004Q4,0.06373264765109087,1.0,12.0
AZ,4,2005Q1,0.09055985383446244,1.0,12.0
AZ,4,2005Q2,0.0427889461804108,1.0,12.0
AZ,4,2005Q3,0.10782585576712231,1.0,12.0
AZ,4,2005Q4,0.040875408639544614,1.0,12.0
AZ,4,2006Q1,0.09989222454099189,1.0,12.0
AZ,4,2006Q2,0.0318443215729348,1.0,12.0
AZ,4,2006Q3,0.03887374662523071,1.0,12.0
AZ,4,2006Q4,0.07432560597748619,1.0,12.0
AZ,4,2007Q1,0.03391696792167628,1.0,12.0
AZ,4,2007Q2,0.009306028965057533,1.0,12.0
AZ,4,2007Q3,0.027528062949522144,1.0,12.0
AZ,4,2007Q4,0.008322668177259532,1.0,12.0
AZ,4,2008Q1,-0.02953426258485857,1.0,12.0
AZ,4,2008Q2,0.014805920059033476,1.0,12.0
AZ,4,2008Q3,-0.04831977692450122,1.0,12.0
AZ,4,2008Q4,-0.125824164974084,1.0,12.0
AZ,4,2009Q1,-0.1263454780566825,1.0,12.0
AZ,4,2009Q2,-0.1122467230277533,1.0,12.0
AZ,4,2009Q3,-0.12021418695527308,1.0,12.0
AZ,4,2009Q4,-0.016558062830276842,1.0,12.0
AZ,4,2010Q1,-0.026133374976038872,1.0,12.0
AZ,4,2010Q2,-0.03116201861288877,1.0,12.0
AZ,4,2010Q3,-0.06352125446254012,1.0,12.0
AZ,4,2010Q4,-0.04910399238122524,1.0,12.0
AZ,4,2011Q1,-0.09046138711802754,1.0,12.0
AZ,4,2011Q2,-0.0718342651753564,1.0,12.0
AZ,4,2011Q3,-0.06570588379685559,1.0,12.0
AZ,4,2011Q4,-0.04623956328928372,1.0,12.0
AZ,4,2012Q1,-0.040294356876423736,1.0,12.0
AZ,4,2012Q2,-0.05485118278445975,1.0,12.0
AZ,4,2012Q3,-0.13488574348249155,1.0,12.0
AZ,4,2012Q4,-0.12326875642397038,1.0,12.0
AZ,4,2013Q1,-0.014933778952317582,1.0,12.0
AZ,4,2013Q2,-0.06000451423164933,1.0,12.0
AZ,4,2013Q3,-0.0033665734504203532,1.0,12.0
AZ,4,2013Q4,-0.01624740030300061,1.0,12.0
AZ,4,2014Q1,-0.08526871357931956,1.0,12.0
AZ,4,2014Q2,-0.001902763522941525,1.0,12.0
AZ,4,2014Q3,0.014662309859304942,1.0,12.0
AZ,4,2014Q4,-0.07281808265540556,1.0,12.0
AZ,4,2015Q1,-0.006358403616514404,1.0,12.0
AZ,4,2015Q2,-0.04310033249005327,1.0,12.0
AZ,4,2015Q3,-0.06580675096674964,1.0,12.0
AZ,4,2015Q4,-0.07667610368218516,1.0,12.0
AZ,4,2016Q1,-0.043912071122795444,1.0,12.0
AZ,4,2016Q2,-0.06795645517899587,1.0,12.0
AZ,4,2016Q3,-0.040311172907863596,1.0,12.0
AZ,4,2016Q4,-0.014418101141148701,1.0,12.0
AZ,4,2017Q1,0.01352565713305277,1.0,12.0
AZ,4,2017Q2,-0.013754576386292388,1.0,12.0
AZ,4,2017Q3,0.005246209071068802,1.0,12.0
AZ,4,2017Q4,0.012975446794391925,1.0,12.0
AZ,4,2018Q1,-0.02130648092574639,1.0,12.0
AZ,4,2018Q2,-0.011994606876071439,1.0,12.0
AZ,4,2018Q3,-0.00637286557491658,1.0,12.0
AZ,4,2018Q4,-0.033804679445756845,1.0,12.0
AZ,4,2019Q1,0.0076310363281143,1.0,12.0
AZ,4,2019Q2,-0.008745458914285943,1.0,12.0
AZ,4,2019Q3,0.01776510679195757,1.0,12.0
AZ,4,2019Q4,-0.002815552993704897,1.0,12.0
AZ,4,2020Q1,-0.09472096869982848,1.0,12.0
AZ,4,2020Q2,-0.24090984989142195,1.0,12.0
AZ,4,2020Q3,0.4065148218372227,1.0,12.0
AZ,4,2020Q4,0.17732641180126144,1.0,12.0
AZ,4,2021Q1,0.20489368401911065,1.0,12.0
AZ,4,2021Q2,0.22992060177075954,1.0,12.0
AZ,4,2021Q3,0.16180484369284293,1.0,12.0
AZ,4,2021Q4,0.16023726017672013,1.0,12.0
AZ,4,2022Q1,0.03979879017744553,1.0,12.0
AZ,4,2022Q2,0.00022285364266661986,1.0,12.0
AZ,4,2022Q3,-0.024804981344142104,1.0,12.0
AZ,4,2022Q4,-0.04070358463581502,1.0,12.0
AZ,4,2023Q1,-0.07743949973090015,1.0,12.0
AR,5,2001Q2,0.04323579492443083,1.0,12.0
AR,5,2001Q3,-0.02435062340716829,1.0,12.0
AR,5,2001Q4,-0.015897639525072622,1.0,12.0
AR,5,2002Q1,0.09161216218547587,1.0,12.0
AR,5,2002Q2,0.03626895632602775,1.0,12.0
AR,5,2002Q3,0.07148755991740917,1.0,12.0
AR,5,2002Q4,-0.019899814377411715,1.0,12.0
AR,5,2003Q1,0.030241194712725235,1.0,12.0
AR,5,2003Q2,0.00267237135148712,1.0,12.0
AR,5,2003Q3,0.04424103614881264,1.0,12.0
AR,5,2003Q4,0.08203539847562724,1.0,12.0
AR,5,2004Q1,0.0037815057939317373,1.0,12.0
AR,5,2004Q2,0.06704246041375692,1.0,12.0
AR,5,2004Q3,0.05200114182423145,1.0,12.0
AR,5,2004Q4,0.07378885876049389,1.0,12.0
AR,5,2005Q1,0.09058226019871116,1.0,12.0
AR,5,2005Q2,0.04173472127282854,1.0,12.0
AR,5,2005Q3,0.10015128475576186,1.0,12.0
AR,5,2005Q4,0.040918621899236264,1.0,12.0
AR,5,2006Q1,0.0869069036327297,1.0,12.0
AR,5,2006Q2,0.02443079990140936,1.0,12.0
AR,5,2006Q3,0.031445128897393974,1.0,12.0
AR,5,2006Q4,0.08281454056887126,1.0,12.0
AR,5,2007Q1,0.037355468656608014,1.0,12.0
AR,5,2007Q2,0.011242692261719154,1.0,12.0
AR,5,2007Q3,0.00466735769850532,1.0,12.0
AR,5,2007Q4,0.006504461481521245,1.0,12.0
AR,5,2008Q1,-0.03356814347203205,1.0,12.0
AR,5,2008Q2,0.006485613620815515,1.0,12.0
AR,5,2008Q3,-0.07275362170716979,1.0,12.0
AR,5,2008Q4,-0.13448827658519852,1.0,12.0
AR,5,2009Q1,-0.1384737956571719,1.0,12.0
AR,5,2009Q2,-0.12311590303641054,1.0,12.0
AR,5,2009Q3,-0.10568299303670457,1.0,12.0
AR,5,2009Q4,-0.04925643875055739,1.0,12.0
AR,5,2010Q1,-0.05892994688730812,1.0,12.0
AR,5,2010Q2,-0.05051967836875886,1.0,12.0
AR,5,2010Q3,-0.08126639359780113,1.0,12.0
AR,5,2010Q4,-0.0693399331462552,1.0,12.0
AR,5,2011Q1,-0.1035897320600873,1.0,12.0
AR,5,2011Q2,-0.08163680485761773,1.0,12.0
AR,5,2011Q3,-0.0866605294876129,1.0,12.0
AR,5,2011Q4,-0.06193511277297147,1.0,12.0
AR,5,2012Q1,-0.05216970163999461,1.0,12.0
AR,5,2012Q2,-0.05796632129754586,1.0,12.0
AR,5,2012Q3,-0.1344438766231131,1.0,12.0
AR,5,2012Q4,-0.13109092218561963,1.0,12.0
AR,5,2013Q1,-0.04772352853292308,1.0,12.0
AR,5,2013Q2,-0.08071225220391379,1.0,12.0
AR,5,2013Q3,-0.033151968239129664,1.0,12.0
AR,5,2013Q4,-0.030673243538619242,1.0,12.0
AR,5,2014Q1,-0.10450517855191961,1.0,12.0
AR,5,2014Q2,-0.03261045146460644,1.0,12.0
AR,5,2014Q3,-0.013984335155944726,1.0,12.0
AR,5,2014Q4,-0.09569081904080891,1.0,12.0
AR,5,2015Q1,-0.03228286268163451,1.0,12.0
AR,5,2015Q2,-0.06354790489397391,1.0,12.0
AR,5,2015Q3,-0.07447729485712051,1.0,12.0
AR,5,2015Q4,-0.09799080907446289,1.0,12.0
AR,5,2016Q1,-0.061120157308001945,1.0,12.0
AR,5,2016Q2,-0.09282333493305814,1.0,12.0
AR,5,2016Q3,-0.0548328652380747,1.0,12.0
AR,5,2016Q4,-0.025349741294866855,1.0,12.0
AR,5,2017Q1,0.006023306877569256,1.0,12.0
AR,5,2017Q2,-0.006976263691643251,1.0,12.0
AR,5,2017Q3,0.0035677780183167125,1.0,12.0
AR,5,2017Q4,0.015545524761603504,1.0,12.0
AR,5,2018Q1,-0.005968121340415763,1.0,12.0
AR,5,2018Q2,-0.00374341381414818,1.0,12.0
AR,5,2018Q3,-0.0053212961878840994,1.0,12.0
AR,5,2018Q4,-0.023203732537155783,1.0,12.0
AR,5,2019Q1,0.019704552279649467,1.0,12.0
AR,5,2019Q2,-0.0020813630562335613,1.0,12.0
AR,5,2019Q3,0.016744223635322224,1.0,12.0
AR,5,2019Q4,-0.004467683234345379,1.0,12.0
AR,5,2020Q1,-0.09379128453070404,1.0,12.0
AR,5,2020Q2,-0.2096816903882203,1.0,12.0
AR,5,2020Q3,0.450390853081209,1.0,12.0
AR,5,2020Q4,0.22697556994276105,1.0,12.0
AR,5,2021Q1,0.2499080043234058,1.0,12.0
AR,5,2021Q2,0.27347679769990973,1.0,12.0
AR,5,2021Q3,0.21162394275659224,1.0,12.0
AR,5,2021Q4,0.1995653937404406,1.0,12.0
AR,5,2022Q1,0.08476274958878885,1.0,12.0
AR,5,2022Q2,0.04660875619983984,1.0,12.0
AR,5,2022Q3,0.009534433023943235,1.0,12.0
AR,5,2022Q4,0.011185454720256087,1.0,12.0
AR,5,2023Q1,-0.005517838060716328,1.0,12.0
CA,6,2001Q2,0.03213010994123876,1.0,12.0
CA,6,2001Q3,-0.009153237839601041,1.0,12.0
CA,6,2001Q4,-0.009933414334761284,1.0,12.0
CA,6,2002Q1,0.09932493259471756,1.0,12.0
CA,6,2002Q2,0.02733963945545449,1.0,12.0
CA,6,2002Q3,0.06856119060431683,1.0,12.0
CA,6,2002Q4,-0.011723022357904761,1.0,12.0
CA,6,2003Q1,0.03535088124909391,1.0,12.0
CA,6,2003Q2,0.0054451421441462115,1.0,12.0
CA,6,2003Q3,0.03776955131625786,1.0,12.0
CA,6,2003Q4,0.07127061562922657,1.0,12.0
CA,6,2004Q1,-0.007119865729191946,1.0,12.0
CA,6,2004Q2,0.06567145289744049,1.0,12.0
CA,6,2004Q3,0.04822115977262754,1.0,12.0
CA,6,2004Q4,0.067983041398128,1.0,12.0
CA,6,2005Q1,0.09189314822740585,1.0,12.0
CA,6,2005Q2,0.04510994138754634,1.0,12.0
CA,6,2005Q3,0.09603001347251175,1.0,12.0
CA,6,2005Q4,0.03210334010576197,1.0,12.0
CA,6,2006Q1,0.08988907183919709,1.0,12.0
CA,6,2006Q2,0.01720042282744423,1.0,12.0
CA,6,2006Q3,0.0374050883020303,1.0,12.0
CA,6,2006Q4,0.07208091135893338,1.0,12.0
CA,6,2007Q1,0.03713525827933225,1.0,12.0
CA,6,2007Q2,0.01211408603124303,1.0,12.0
CA,6,2007Q3,0.02054013637778002,1.0,12.0
CA,6,2007Q4,0.008836427407479551,1.0,12.0
CA,6,2008Q1,-0.027575455875202066,1.0,12.0
CA,6,2008Q2,0.015880675396498508,1.0,12.0
CA,6,2008Q3,-0.05869932275143595,1.0,12.0
CA,6,2008Q4,-0.11989566684020028,1.0,12.0
CA,6,2009Q1,-0.1206732626428678,1.0,12.0
CA,6,2009Q2,-0.10600815594795482,1.0,12.0
CA,6,2009Q3,-0.11265191887885868,1.0,12.0
CA,6,2009Q4,-0.025407117581933997,1.0,12.0
CA,6,2010Q1,-0.03354576858062403,1.0,12.0
CA,6,2010Q2,-0.02878229398787122,1.0,12.0
CA,6,2010Q3,-0.06808145132355953,1.0,12.0
CA,6,2010Q4,-0.04429993428486814,1.0,12.0
CA,6,2011Q1,-0.08270896844987093,1.0,12.0
CA,6,2011Q2,-0.07128087356943866,1.0,12.0
CA,6,2011Q3,-0.05400435710840753,1.0,12.0
CA,6,2011Q4,-0.03720559666419567,1.0,12.0
CA,6,2012Q1,-0.028910743450903727,1.0,12.0
CA,6,2012Q2,-0.04039674048646813,1.0,12.0
CA,6,2012Q3,-0.11463679762324024,1.0,12.0
CA,6,2012Q4,-0.11444866005304666,1.0,12.0
CA,6,2013Q1,-0.016513077882414698,1.0,12.0
CA,6,2013Q2,-0.05481649580043636,1.0,12.0
CA,6,2013Q3,-0.001904531712859372,1.0,12.0
CA,6,2013Q4,-0.009027379754234347,1.0,12.0
CA,6,2014Q1,-0.08004831157764122,1.0,12.0
CA,6,2014Q2,-0.0018791953476076347,1.0,12.0
CA,6,2014Q3,0.013519991626463841,1.0,12.0
CA,6,2014Q4,-0.07120171679171687,1.0,12.0
CA,6,2015Q1,-0.004239777536004516,1.0,12.0
CA,6,2015Q2,-0.042220028815289995,1.0,12.0
CA,6,2015Q3,-0.05887786457045996,1.0,12.0
CA,6,2015Q4,-0.07776590604854765,1.0,12.0
CA,6,2016Q1,-0.04183914048877021,1.0,12.0
CA,6,2016Q2,-0.07147876361071144,1.0,12.0
CA,6,2016Q3,-0.04704588278068072,1.0,12.0
CA,6,2016Q4,-0.017270146548485944,1.0,12.0
CA,6,2017Q1,0.007280348343451877,1.0,12.0
CA,6,2017Q2,-0.017399993782014414,1.0,12.0
CA,6,2017Q3,0.009829573427327822,1.0,12.0
CA,6,2017Q4,0.013236897847679683,1.0,12.0
CA,6,2018Q1,-0.012001336243804053,1.0,12.0
CA,6,2018Q2,-0.011031138095190435,1.0,12.0
CA,6,2018Q3,-0.006883330875621765,1.0,12.0
CA,6,2018Q4,-0.03300358762491163,1.0,12.0
CA,6,2019Q1,0.008427962788080393,1.0,12.0
CA,6,2019Q2,-0.007118743362891468,1.0,12.0
CA,6,2019Q3,0.007541221912070648,1.0,12.0
CA,6,2019Q4,-0.012039540477581243,1.0,12.0
CA,6,2020Q1,-0.10779138716702769,1.0,12.0
CA,6,2020Q2,-0.2586367835558399,1.0,12.0
CA,6,2020Q3,0.3981109927789159,1.0,12.0
CA,6,2020Q4,0.16988111869568154,1.0,12.0
CA,6,2021Q1,0.19806461207511206,1.0,12.0
CA,6,2021Q2,0.22509014985156128,1.0,12.0
CA,6,2021Q3,0.15589354062166377,1.0,12.0
CA,6,2021Q4,0.15494222138779756,1.0,12.0
CA,6,2022Q1,0.03362716539964418,1.0,12.0
CA,6,2022Q2,-0.0013767776706931252,1.0,12.0
CA,6,2022Q3,-0.028374633076084354,1.0,12.0
CA,6,2022Q4,-0.03995073513890461,1.0,12.0
CA,6,2023Q1,-0.07185320207241458,1.0,12.0
CO,8,2001Q2,0.03748417109080819,0.9999999999999999,12.0
CO,8,2001Q3,-0.004132376851551373,0.9999999999999999,12.0
CO,8,2001Q4,-0.011884888657461307,0.9999999999999999,12.0
CO,8,2002Q1,0.10169200935013391,0.9999999999999999,12.0
CO,8,2002Q2,0.02506834167529798,0.9999999999999999,12.0
CO,8,2002Q3,0.06601433674899197,0.9999999999999999,12.0
CO,8,2002Q4,-0.01347766001123218,0.9999999999999999,12.0
CO,8,2003Q1,0.033762644659706735,0.9999999999999999,12.0
CO,8,2003Q2,0.0076603536472897304,0.9999999999999999,12.0
CO,8,2003Q3,0.03428824435410239,0.9999999999999999,12.0
CO,8,2003Q4,0.06853709528356985,0.9999999999999999,12.0
CO,8,2004Q1,-0.010951217205943109,0.9999999999999999,12.0
CO,8,2004Q2,0.06451035229935698,0.9999999999999999,12.0
CO,8,2004Q3,0.048079741540626844,0.9999999999999999,12.0
CO,8,2004Q4,0.06094264827073389,0.9999999999999999,12.0
CO,8,2005Q1,0.08992718509420977,0.9999999999999999,12.0
CO,8,2005Q2,0.042015721889356566,0.9999999999999999,12.0
CO,8,2005Q3,0.10141419587725563,0.9999999999999999,12.0
CO,8,2005Q4,0.036827234186207806,0.9999999999999999,12.0
CO,8,2006Q1,0.09677577099700647,0.9999999999999999,12.0
CO,8,2006Q2,0.027856883563706837,0.9999999999999999,12.0
CO,8,2006Q3,0.04017854033207041,0.9999999999999999,12.0
CO,8,2006Q4,0.07301496150120292,0.9999999999999999,12.0
CO,8,2007Q1,0.0342624064828697,0.9999999999999999,12.0
CO,8,2007Q2,0.010159823488026437,0.9999999999999999,12.0
CO,8,2007Q3,0.01989848051213699,0.9999999999999999,12.0
CO,8,2007Q4,0.006172053755628665,0.9999999999999999,12.0
CO,8,2008Q1,-0.029492476870706927,0.9999999999999999,12.0
CO,8,2008Q2,0.011932459422570534,0.9999999999999999,12.0
CO,8,2008Q3,-0.05394726924758325,0.9999999999999999,12.0
CO,8,2008Q4,-0.1250413494305297,0.9999999999999999,12.0
CO,8,2009Q1,-0.1228802093035592,0.9999999999999999,12.0
CO,8,2009Q2,-0.10429080112700868,0.9999999999999999,12.0
CO,8,2009Q3,-0.11338605247174195,0.9999999999999999,12.0
CO,8,2009Q4,-0.012034907084068614,0.9999999999999999,12.0
CO,8,2010Q1,-0.025461736114404467,0.9999999999999999,12.0
CO,8,2010Q2,-0.029705081380725782,0.9999999999999999,12.0
