h,beta,se,tstat,pval,partial_f,ci90_lo,ci90_hi,ci95_lo,ci95_hi,delta_lev_h,delta_lev_se,delta_lev_t,delta_lev_p,delta_chg_h,delta_chg_se,delta_chg_t,delta_chg_p,phi_lev_h,phi_lev_p,phi_chg_h,phi_chg_p,nobs,r2,n_clusters,qt_range,outcome,instr_sd,label
10,1.17420947540321,0.29499729098916333,3.9804076554938415,6.879718671242277e-05,15.84364510391398,0.6889389317260363,1.6594800190803838,0.5960147850644499,1.7524041657419702,-0.1961328404269406,0.14901723465548516,-1.3161755476162378,0.1881151288633579,-1.0761731767140212,0.7692374580961001,-1.3990129645761165,0.16180909535707566,0.18951558009748093,0.05345376399128383,0.03302188930113037,0.9502387343266424,3200,0.8945597637418052,50,2001Q3–2017Q2,unemp,8.91642575592369,QU (sev+unemp)
11,1.2589584301410495,0.3228975012242576,3.8989413834660875,9.661415733103941e-05,15.20174391170445,0.7277920406271458,1.7901248196549533,0.6260793277415047,1.8918375325405943,-0.1976029185133892,0.15279690946020308,-1.2932389746067223,0.19592841966858487,-1.1033769483176175,0.7939041210613258,-1.3898113374730625,0.1645861744324416,0.2041028639326331,0.03901898774879379,-0.4085051753355821,0.4887932906977196,3150,0.9024017015301317,50,2001Q3–2017Q1,unemp,8.91642575592369,QU (sev+unemp)
12,1.3133736919068586,0.34388916203889314,3.819177330625845,0.0001338974827480801,14.586115482766356,0.7476760203528795,1.879071363460838,0.6393509343106282,1.9873964495030894,-0.18688394255989269,0.15386911023455643,-1.214564393561572,0.22453227610005466,-1.1882072353316409,0.7834055042487124,-1.5167205602814013,0.1293372510374322,0.21952860274440325,0.023743502664434556,-0.9201210494314926,0.15185190095780865,3100,0.9094654158794652,50,2001Q3–2016Q4,unemp,8.91642575592369,QU (sev+unemp)
13,1.3719298343549449,0.3604750963107615,3.80589352328578,0.00014129316279101633,14.484825510588646,0.7789483009237422,1.9649113677861476,0.6653986455858523,2.0784610231240377,-0.18554095237460033,0.1561422503207536,-1.1882815317023725,0.23472251129649324,-1.3426029238681807,0.7539229029775053,-1.7808225729259213,0.07494144059081402,0.22647474159579056,0.015778153872585667,-1.3392724686516604,0.05244105514909558,3050,0.9162410700551302,50,2001Q3–2016Q3,unemp,8.91642575592369,QU (sev+unemp)
14,1.3981348736989359,0.37499098814670323,3.728449263831269,0.0001926616864873093,13.901333912963933,0.7812746981976089,2.014995049200263,0.6631525369313975,2.133117210466474,-0.17546854682991353,0.15686433806792205,-1.1186006264466297,0.2633105561038177,-1.6401584238043494,0.7214236847769365,-2.273502323827204,0.02299592624678304,0.2291055763838683,0.009856955991387107,-1.741103442623836,0.01752866937062794,3000,0.9227761960012211,50,2001Q3–2016Q2,unemp,8.91642575592369,QU (sev+unemp)
15,1.4034689779218201,0.3844471233506611,3.650616411666295,0.0002616117031658933,13.327000185127297,0.7710534600099824,2.0358844958336575,0.6499526161545243,2.156985339689116,-0.160848996227154,0.15994357493499978,-1.0056608794227726,0.3145787277172235,-1.9995195551273268,0.6915124442038774,-2.8915163738366685,0.003833876141900338,0.24623107799445929,0.00383379620603256,-2.1924941329746033,0.004126232872299221,2950,0.9290202229457963,50,2001Q3–2016Q1,unemp,8.91642575592369,QU (sev+unemp)
16,1.3469595798335579,0.39170286880508004,3.4387278907161503,0.000584454380958541,11.824849506389144,0.7026083606492011,1.9913107990179144,0.5792219569756009,2.1146972026915147,-0.11743246988345765,0.1638861873445603,-0.7165489159654641,0.4736524745426657,-2.3334588251752675,0.6468211626226623,-3.6075795908003445,0.0003090667455803932,0.24278085363064777,0.0031087833393257745,-2.581919623033331,0.0015271758024956888,2900,0.9348414774109539,50,2001Q3–2015Q4,unemp,8.91642575592369,QU (sev+unemp)
17,1.2967071861010204,0.3991800346498205,3.2484269591252306,0.0011604499786220662,10.552277708771593,0.6400560291020658,1.953358343099975,0.5143143181873723,2.0791000540146687,-0.08932708234718631,0.16731074737250712,-0.5338992488528249,0.593411241793119,-2.517297664166903,0.6134445886871388,-4.103545308883216,4.068667262775794e-05,0.24628571694391993,0.002096183087257107,-2.823142162872119,0.001279889206301847,2850,0.9404222607533483,50,2001Q3–2015Q3,unemp,8.91642575592369,QU (sev+unemp)
18,1.2846139616190098,0.40673976093832764,3.1583191145499803,0.001586817513367715,9.974979629331772,0.6155270548754607,1.9537008683625587,0.4874040301798875,2.081823893058132,-0.08113688854806186,0.16855849177444412,-0.4813574664433689,0.630262460776194,-2.5688223699022052,0.572012808688985,-4.490847636418796,7.0940286357923205e-06,0.3017538526036692,6.120337177356654e-05,-3.2584095648769664,0.0005980573277941518,2800,0.9462356248945927,50,2001Q3–2015Q2,unemp,8.91642575592369,QU (sev+unemp)
19,1.2219336041292075,0.4069491072995253,3.002669331892236,0.002676230425384313,9.016023116686167,0.5525023226214882,1.8913648856369265,0.42431335382213786,2.019553854436277,-0.053623492530413916,0.16439491914150897,-0.3261870428261564,0.7442828440851212,-2.4787354398379433,0.5383815450005681,-4.604049791185408,4.143533294639757e-06,0.32132152970487804,7.969071234531065e-06,-3.432350365026858,0.0004868163372476231,2750,0.9502805699588793,50,2001Q3–2015Q1,unemp,8.91642575592369,QU (sev+unemp)
20,1.1966056340056477,0.4045636568926608,2.9577684836953413,0.0030987476335789456,8.748394403141438,0.5310984184172206,1.8621128495940746,0.4036608664960325,1.9895504015152627,-0.04780036379534013,0.1553107700767588,-0.307772370014751,0.7582555472582243,-2.4054831571465907,0.48896551811342187,-4.919535361977422,8.674989533354025e-07,0.3242039556492143,3.276525115077769e-06,-3.5561674971265207,0.00040440070746636584,2700,0.9538950570523742,50,2001Q3–2014Q4,unemp,8.91642575592369,QU (sev+unemp)
